Ticker,Description,Open,High,Low,Price,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
OVLY,Oak Valley Bancorp (CA),26,26.2,25.15,25.48,97943,2495587.64,-0.32,-1.24031008,-1.24031008,1.47351653,-2.52486611,-1.65959089,0.19661817,0.43358297,37.58099352,13.24444444,0.5274768,4.1749503,Finance,Regional Banks,211016716.55193797,25.3605,26.0546,25.18285,24.71095,47.2318642,0.79852083,24.18640503,26.53459497,,United States,NASDAQ
BTO,John Hancock Financial Opportunities Fund,26,26.01,25.75,25.87,34007,879761.09,-0.22,-0.84323496,-0.84323496,-4.04302671,-1.44761905,-4.92466005,-7.93594306,-16.44056848,-25.8739255,-23.05175491,1.3336481,1.32038835,Miscellaneous,Investment Trusts/Mutual Funds,490229000,26.4805,28.1678,27.2542,30.255725,35.88268842,0.63189298,25.48815984,27.47284016,,United States,NYSE
CCLDP,"CareCloud, Inc. - 11% Series A Cumulative Redeemable Perpetual Preferred Stock",26,26.1199,25.4,25.4,32376,822350.4,-0.15,-0.58708415,-0.58708415,-5.2238806,-1.43577804,-4.07854985,-7.60276464,-2.53261704,-4.69043152,-5.92592593,0.1892724,2.83425197,Technology Services,Packaged Software,20160244,26.249575,26.689834,26.868061,26.928303,27.48034766,0.40251876,25.35450939,27.14464061,,United States,NASDAQ
CGUS,Capital Group Core Equity ETF,26,26.085,25.955,26.02,142044,3695984.88,0.01,0.03844675,0.03844675,-0.87619048,-0.42097206,2.52167061,2.52167061,11.81779115,18.05807623,15.13274336,0.8985946,0.50086688,Miscellaneous,Investment Trusts/Mutual Funds,,25.997,26.0548,25.3657,24.334181,50.30634426,0.22309988,25.58279715,26.41120285,Spinning Top White,United States,NYSE ARCA
WPS,iShares International Developed Property ETF,26,26.076,26,26.076,232,6049.632,-0.1652,-0.62954438,-0.62954438,-1.89394794,-0.47328244,1.93901486,-2.2272216,-1.30204391,-6.16768622,-6.4034458,0.9420642,0.92769231,Miscellaneous,Investment Trusts/Mutual Funds,,26.158105,26.567126,26.684982,27.2371445,45.71261576,0.22375072,25.53799427,26.77821573,,United States,NYSE ARCA
MS/PP,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",26,26.035,25.94,26.01,202356,5263279.56,-0.02,-0.07683442,-0.07683442,0.42471042,0.23121387,1.16686114,0.26985351,2.12014134,1.52224824,2.44190626,0.2297653,0.36622976,Finance,Investment Banks/Brokers,146492429787,25.7745,25.8512,25.933293,25.7897465,57.87548705,0.18677101,25.37617978,26.17282022,,United States,NYSE
DFSV,Dimensional US Small Cap Value ETF,26.01,26.0399,25.78,25.78,168616,4346920.48,-0.18,-0.69337442,-0.69337442,-3.15552216,-1.11238972,-1.15030675,1.69625247,4.71161657,9.56226094,3.784219,1.1292944,1.00814585,Miscellaneous,Investment Trusts/Mutual Funds,,26.1785,26.6416,25.57,25.64655,41.54164921,0.37930095,25.49949264,26.85750736,,United States,NYSE ARCA
UBS,UBS Group AG Registered,26.01,26.1106,25.8891,25.97,2390042,62069390.73999999,-0.05,-0.19215988,-0.19215988,-2.77049794,1.01127966,12.08459215,27.67944936,27.05479452,56.918429,36.5404837,1.6092608,0.85557242,Finance,Investment Managers,83239929020.97563,25.4105,23.2902,21.5669,20.94055,67.09766924,0.44950565,23.68353185,27.13746815,Spinning Top Black,Switzerland,NYSE
HROWM,"Harrow Health, Inc. - 11.875% Senior Notes due 2027",26.03,26.03,25.9,25.9999,2892,75191.7108,0.1249,0.48270531,0.48270531,1.00971251,0.89212262,1.96039216,4.45922057,5.05010101,6.12204082,3.79201597,0.03734389,0.5984556,Health Technology,Pharmaceuticals: Major,524973032,25.83867,25.5858,25.082692,,58.51162371,0.30802117,25.55931097,26.11802903,"Hanging Man, Long Lower Shadow",United States,NASDAQ
STXK,Strive Small-Cap ETF,26.04,26.15,26.04,26.04,18028,469449.12,-0.14,-0.53475936,-0.53475936,-3.08894678,-1.28885519,-0.34443169,-1.13895216,4.57831325,2.51968504,3.86916633,1.3571029,0.53763441,Miscellaneous,Investment Trusts/Mutual Funds,,26.33772,26.897266,26.158891,25.887074,41.62471645,0.26316014,25.70839393,26.96704607,"Gravestone Doji, Long Upper Shadow",United States,NASDAQ
AHLT,American Beacon Select Funds American Beacon AHL Trend ETF,26.05,26.09,25.9,25.9712,144709,3758266.3808,0.0156,0.06010264,0.06010264,3.48864547,1.38307133,3.38853503,3.38853503,3.38853503,3.38853503,3.38853503,,0.73359073,Miscellaneous,Investment Trusts/Mutual Funds,,,,,,,,,,,United States,NYSE ARCA
MAYW,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer20 May ETF,26.05,26.1,26.03,26.0601,1400,36484.14,0.0103,0.03953965,0.03953965,-0.24574821,-0.26750861,1.24398308,1.40116732,3.94934184,3.94934184,3.94934184,0.3852589,0.26892048,Miscellaneous,Investment Trusts/Mutual Funds,,26.011105,26.002524,,,53.05883677,0.12011575,25.77436862,26.24784138,,United States,NYSE ARCA
ALTG/PA,Alta Equipment Group Inc. Depositary Shares (each representing 1/1000th in a share of 10% Series A Cumulative Perpetual Preferred Stock),26.05,26.1935,26.05,26.1935,650,17025.775,0.1534,0.58909144,0.58909144,0.068002,-0.02480916,-0.2152381,1.86078164,1.72193506,-5.60900901,2.92141454,0.2845919,0.58886756,Distribution Services,Wholesale Distributors,430495878,26.05023,26.237986,26.063169,25.9959575,51.27546979,0.28663946,25.65962082,26.44083918,Marubozu White,United States,NYSE
PGRO,Putnam Focused Large Cap Growth ETF,26.06,26.06,25.9899,25.99,86719,2253826.81,0.0002,0.00076953,0.00076953,-2.11770732,-1.44103148,3.20659188,0.50270688,17.6390712,20.08945486,30.76269012,1.0676643,0.27010493,Miscellaneous,Investment Trusts/Mutual Funds,,26.138585,26.201732,25.441652,23.473063,46.99175831,0.21350502,25.43877132,26.83839868,,United States,NYSE ARCA
FMNY,First Trust New York Municipal High Income ETF,26.06,26.09,26.045,26.045,7858,204661.61,0.015,0.05762582,0.05762582,-0.42056968,-0.32529659,-0.81873572,-1.93937523,-2.38005997,-0.47764616,-1.49394856,0.06217273,0.23037051,Miscellaneous,Investment Trusts/Mutual Funds,,26.118255,26.388578,26.522848,26.504339,34.99034695,0.05418017,25.99984545,26.23666455,,United States,NYSE ARCA
SILC,Silicom Ltd,26.07,26.07,25.47,25.47,7372,187764.84,-0.73,-2.78625954,-2.78625954,-4.96268657,-5.31598513,-4.16164961,-29.65642952,-31.63333781,-31.5690489,-39.81568998,1.220707,2.866117,Electronic Technology,Computer Communications,172082685.88511452,26.3875,29.9955,32.691,36.5712,33.81827858,0.80651602,25.70369082,27.07130918,Marubozu Black,Israel,NASDAQ
WES,"Western Midstream Partners, LP",26.07,26.24,25.71,26.14,1735375,45362702.5,0.15,0.57714506,0.57714506,-2.06069689,0.65460146,-2.20725776,-3.29263781,-0.34311857,-6.14003591,-2.53542133,0.99165624,2.06145469,Industrial Services,Oil & Gas Pipelines,10053826183.093498,26.535,27.2158,26.7031,26.72255,42.68268616,0.53263362,25.53285231,27.53714769,,United States,NYSE
STXE,EA Series Trust Strive Emerging Markets Ex-China ETF,26.07,26.12,26.03,26.1,22932,598525.2,-0.0422,-0.16142482,-0.16142482,0.53309503,0.34602076,2.35294118,-1.73192771,7.65106207,4.19161677,4.19161677,0.6967686,0.43104111,Miscellaneous,Investment Trusts/Mutual Funds,,26.040165,26.375558,26.089693,,49.71556267,0.23015141,25.71337851,26.36695149,,United States,NYSE ARCA
GHTA,Goose Hollow Tactical Allocation ETF,26.0711,26.17,26.0711,26.133,1125,29399.625,-0.0104,-0.03978059,-0.03978059,-1.64804354,-0.06500956,0.09077225,1.40861467,3.04810726,12.98313878,4.61569255,0.58019894,0.37934725,Miscellaneous,Investment Trusts/Mutual Funds,,26.26423,26.252836,25.945974,25.7897435,44.66368902,0.15324506,25.96733805,26.56112195,,United States,NYSE ARCA
VWID,Virtus WMC International Dividend ETF,26.0734,26.0734,26.0734,26.0734,29,756.1286,0.3587,1.39492197,2.91982616,1.81779841,2.85364892,3.79538217,-0.93956468,7.3421161,14.15924166,6.72697503,0.6422062,1.37573159,Miscellaneous,Investment Trusts/Mutual Funds,,25.454675,25.645198,25.82534,25.291571,62.33263423,0.16162358,24.89828296,26.01106704,,United States,NYSE ARCA
MSTQ,LHA Market State Tactical Q ETF,26.0789,26.0789,26.0789,26.0789,22,573.7358,0.0293,0.11247773,0.11247773,0.38647343,-1.6447294,1.70186214,0.49672447,16.26794472,20.26683023,31.84479272,0.8065684,0.11235136,Miscellaneous,Investment Trusts/Mutual Funds,,26.14841,26.188422,24.400867,22.9858665,48.32054864,0.2233451,25.63000547,26.66681453,,United States,NYSE ARCA
ONEW,OneWater Marine Inc.,26.08,26.08,25.34,25.44,72057,1833130.08,-0.67,-2.56606664,-2.56606664,-2.56606664,0.15748031,-5.21609538,-24.39821694,-1.88970305,-28.37837838,-11.72796669,1.5158749,3.03867403,Retail Trade,Specialty Stores,401623920.4595941,26.1365,30.2798,30.4552,29.6226,37.02006026,0.89304098,25.05122999,27.22177001,,United States,NASDAQ
SNN,"Smith & Nephew SNATS, Inc.",26.09,26.18,25.94,26.11,846387,22099164.57,-0.19,-0.72243346,-0.72243346,-3.08092056,-1.62019593,-3.79513633,-17.37341772,-9.24574209,7.00819672,-3.18872822,0.7397696,1.38781804,Health Technology,Medical Specialties,11495151527.665499,26.7005,28.4324,29.839,29.074,32.30805395,0.37877781,25.98611985,27.41488015,,United Kingdom,NYSE
XBOC,Innovator U.S. Equity Accelerated 9 Buffer ETF - October,26.1,26.16,26.1,26.125,2753,71922.125,0.02,0.07661368,0.07661368,0.23019375,0.17254601,0.71318427,1.812159,7.56562017,12.36607469,11.88436831,0.45933527,0.22988506,Miscellaneous,Investment Trusts/Mutual Funds,,26.046785,25.93064,25.591549,24.7979445,75.36588142,0.06216852,25.93340764,26.16016236,,United States,NYSE ARCA
ASPY,ASYMmetric Smart S&P 500? ETF,26.1,26.1,26.0724,26.0724,4098,106844.6952,0.0724,0.27846154,0.27846154,-0.4870229,-0.00997124,0.62678503,0.68585199,2.64724409,-1.83584337,-1.09104704,0.26445574,0.38354735,Miscellaneous,Investment Trusts/Mutual Funds,,26.06319,26.209448,25.972515,26.1481125,48.64252497,0.13900566,25.79237674,26.33400326,,United States,NYSE ARCA
CLOZ,Series Portfolios Trust Panagram BBB-B CLO ETF,26.1,26.13,26.06,26.09,42335,1104520.15,0.03,0.11511896,0.11511896,-0.076599,-0.57164634,0.27518987,2.79747833,4.48538246,3.8201353,3.8201353,0.0390402,0.2686109,Miscellaneous,Investment Trusts/Mutual Funds,,26.127745,25.96247,25.634534,,50.13870787,0.08984929,25.98092245,26.27456755,Spinning Top Black,United States,NYSE ARCA
FLEE,Franklin FTSE Europe ETF,26.105,26.22,26.1022,26.1155,9035,235953.5425,-0.1994,-0.75774561,-0.75774561,-1.76677249,-0.47446646,0.71538758,-2.41209222,1.12605374,19.5764652,7.51543845,0.98628175,0.81487384,Miscellaneous,Investment Trusts/Mutual Funds,,26.28699,26.797184,26.921887,26.3439465,43.44322653,0.23112235,25.81354455,26.76043545,Long Upper Shadow,United States,NYSE ARCA
FDFF,Fidelity Disruptive Finance ETF,26.11,26.11,26.03,26.03,1764,45916.92,-0.06,-0.22997317,-0.22997317,-1.90092861,-0.42081102,1.71942165,2.80410742,3.8707103,3.8707103,3.8707103,1.2223701,0.30733769,Miscellaneous,Investment Trusts/Mutual Funds,,26.09964,26.325014,,,46.55373427,0.19158375,25.45762481,26.74165519,Marubozu Black,United States,NASDAQ
FLRG,Fidelity U.S. Multifactor ETF,26.11,26.2999,26.11,26.2421,5214,136826.3094,0.1021,0.39058914,0.39058914,-1.60442445,-2.04516611,1.32084942,1.63477924,8.75345526,13.06376562,9.43327773,0.8043936,0.72730755,Miscellaneous,Investment Trusts/Mutual Funds,,26.36819,26.358582,25.832829,25.140506,47.20883838,0.22816756,25.89804165,26.83833835,,United States,NYSE ARCA
EVH,"Evolent Health, Inc",26.12,26.84,25.845,26.58,869511,23111602.38,0.38,1.45038168,1.45038168,4.19443356,3.3437014,2.98333979,-5.84484591,-15.45801527,-30.90720042,-6.07773852,1.1594775,3.84987425,Commercial Services,Miscellaneous Commercial Services,3010038471.155725,25.806,27.8546,29.8171,30.4139,50.49946883,0.7873663,25.09780794,26.51419206,,United States,NYSE
ARB,AltShares Merger Arbitrage ETF,26.1302,26.2,26.1302,26.16,12672,331499.52,-0.0015,-0.00573362,-0.00573362,0.43537352,0.14700478,1.71073095,1.59223301,4.68187275,-2.69667101,1.55279503,0.13124977,0.26712386,Miscellaneous,Investment Trusts/Mutual Funds,,26.048485,25.798664,25.478951,25.5721635,71.07775539,0.08135152,25.82125616,26.27571384,,United States,NYSE ARCA
IVLU,iShares MSCI Intl Value Factor ETF,26.14,26.14,26,26.12,124306,3246872.72,-0.06,-0.22918258,-0.22918258,1.67380304,1.51574038,5.02613591,2.67295597,8.2021541,21.88520765,11.48100726,0.7942316,0.69230769,Miscellaneous,Investment Trusts/Mutual Funds,,25.6055,25.776,25.51025,24.95185,61.60036387,0.23684404,24.93759357,26.27340643,"Hanging Man, Long Lower Shadow",United States,NYSE ARCA
BWZ,SPDR Bloomberg Short Term International Treasury Bond ETF,26.15,26.25,26.05,26.15,91258,2386396.7,0.07,0.26840491,0.26840491,-1.39517345,-0.33880993,-1.096823,-3.21983716,-3.36289727,2.17477944,-2.7519524,0.2832198,0.76775432,Miscellaneous,Investment Trusts/Mutual Funds,,26.3215,26.715684,26.830357,26.9371845,39.7688206,0.19969464,25.97913908,26.66386092,Doji,United States,NYSE ARCA
RELY,"Remitly Global, Inc.",26.16,26.44,25.62,25.99,2520704,65513096.95999999,-0.01,-0.03846154,-0.03846154,3.33996024,2.36313509,14.49339207,40.29689609,54.70238095,123.28178694,124.05172414,0.8419301,3.20062451,Commercial Services,Miscellaneous Commercial Services,4709352625.610769,25.1115,22.4454,20.4462,16.93995,68.96532652,0.8336202,24.30482101,25.91817899,Spinning Top Black,United States,NASDAQ
LEG,"Leggett & Platt, Incorporated",26.17,26.17,24.85,24.95,1976635,49317043.25,-1.26,-4.80732545,-4.80732545,-11.5248227,-7.07635009,-9.56868431,-19.9807569,-19.49015812,-31.5312843,-23.32513829,1.2037858,5.47283702,Consumer Durables,Home Furnishings,3323202372.3349867,27.222,28.564,29.9228,31.58985,23.74716591,0.65177567,25.58020099,28.86379901,,United States,NYSE
FILL,iShares MSCI Global Energy Producers Fund,26.17,26.2,26.03,26.085,7473,194933.205,0.105,0.40415704,0.40415704,4.42353883,0.17281106,6.9057377,13.1670282,15.06396118,12.3869022,8.23651452,0.75865,0.84517864,Miscellaneous,Investment Trusts/Mutual Funds,,25.323735,24.609196,23.813969,23.8976315,67.02482057,0.32378005,24.14797091,26.49949909,,United States,NYSE ARCA
XP,XP Inc.,26.18,26.67,25.77,26.45,4097173,108370225.85,0.09,0.3414264,0.3414264,4.3804262,7.38936257,9.75103734,14.80034722,123.01854975,38.1922675,82.4137931,0.93660724,3.49243306,Technology Services,Internet Software/Services,14825721552.592943,25.8135,25.4787,22.16445,18.240125,57.13838474,1.02226673,24.52858327,27.09841673,,Brazil,NASDAQ
UAPR,Innovator U.S. Equity Ultra Buffer ETF - April,26.18,26.32,26.18,26.2594,12673,332785.3762,0.0104,0.03962056,0.03962056,-0.25677062,0.03580952,1.64273273,1.78062016,5.24809619,6.09858586,5.67162978,0.24898633,0.53475936,Miscellaneous,Investment Trusts/Mutual Funds,,26.19701,26.194744,25.823717,25.3706845,53.61906679,0.11171762,25.92576252,26.46825748,,United States,NYSE ARCA
CGMU,Capital Group Municipal Income ETF,26.19,26.19,26.135,26.165,43266,1132054.89,0.0295,0.11287329,0.11287329,-0.15264263,-0.05729565,-0.47546596,-1.3013957,-1.45009416,4.07716786,-0.36176695,0.0944439,0.21044576,Miscellaneous,Investment Trusts/Mutual Funds,,26.200385,26.360202,26.431356,26.4995755,39.89900589,0.06215989,26.11895021,26.28181979,,United States,NYSE ARCA
BEN,"Franklin Resources, Inc.",26.19,26.26,26,26.13,2201698,57530368.73999999,-0.12,-0.45714286,-0.45714286,-2.28122663,-0.22909507,0.69364162,-2.20808383,-2.75400074,7.70816158,-2.57270694,1.626888,1,Finance,Investment Managers,13038290272.354286,26.097,27.4668,26.528,27.39825,43.99905132,0.52772969,25.38000349,26.81399651,,United States,NYSE
AGIO,"Agios Pharmaceuticals, Inc.",26.19,26.515,25.39,25.46,309486,7879513.56,-0.63,-2.41471828,-2.41471828,-7.18191761,-2.52679939,-0.77942323,-1.01088647,10.69565217,-24.89675516,-10.00353482,1.5208007,4.4308783,Health Technology,Pharmaceuticals: Major,1419122677.5369873,26.82875,26.7042,26.3213,26.34225,39.40123692,0.89559226,25.6937087,27.9637913,,United States,NASDAQ
ISHP,First Trust S-Network E-Commerce ETF,26.19,26.4198,26.19,26.4198,100,2641.98,0.0198,0.075,0.075,-2.7611336,-1.67547451,1.07039021,-1.43704533,4.92374901,9.21785862,12.28134297,0.9544458,0.87743414,Miscellaneous,Investment Trusts/Mutual Funds,,26.57421,27.272874,26.70272,26.1290545,44.73255655,0.33615871,25.74870128,27.39971872,Marubozu White,United States,NASDAQ
BRP,"BRP Group, Inc.",26.2,26.48,25.84,26.415,226655,5987091.825,0.155,0.59025133,0.59025133,-0.65814216,-0.5833647,4.73830293,9.42419221,8.43596059,-11.89126084,4.65530903,1.577748,2.47678019,Finance,Multi-Line Insurance,3085015919.3499618,26.14225,25.2897,24.17905,25.713975,55.79814564,0.78753835,25.16886172,27.11563828,,United States,NASDAQ
MKAM,MKAM ETF,26.21,26.21,26.1666,26.1666,350,9158.31,0.0109,0.04167352,0.04167352,-0.32796627,-0.33821614,1.14650174,0.95606278,4.37415237,4.37415237,4.37415237,0.49329433,0.20751645,Miscellaneous,Investment Trusts/Mutual Funds,,26.174685,26.01146,,,52.25219877,0.10343687,25.88403411,26.46533589,Marubozu Black,United States,NASDAQ
LRND,IQ U.S. Large Cap R&D Leaders ETF,26.22,26.22,26.121,26.121,2029,52999.509,-0.0275,-0.10516856,-0.10516856,-0.16091365,-1.49672485,3.24505929,1.14108486,18.93833839,26.0185547,30.71937946,1.0697895,0.3790054,Miscellaneous,Investment Trusts/Mutual Funds,,25.95664,25.945122,24.479399,22.716662,51.79585912,0.22738967,25.17360488,26.73967512,Marubozu Black,United States,NASDAQ
BKCH,Global X Blockchain ETF,26.22,26.5,25.31,25.41,32834,834311.94,0.03,0.11820331,0.11820331,-7.96812749,-1.32038835,-2.86697248,-2.04317656,10.62255115,-4.0407855,94.26605505,2.590277,4.70169893,Miscellaneous,Investment Trusts/Mutual Funds,,26.38,31.9092,28.818716,24.0474175,39.65559794,1.54925687,23.80818352,28.95181648,,United States,NASDAQ
RZC,"Reinsurance Group of America, Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052",26.23,26.335,26.13,26.215,19200,503328,0.005,0.01907669,0.01907669,0.82692308,0.51763804,2.88461538,2.08333333,0.51763804,3.4122288,0.40214477,0.26229504,0.78453884,Finance,Multi-Line Insurance,9509338338,25.93076,25.758104,25.717152,25.984076,61.9675627,0.29547249,25.51409671,26.34742329,Spinning Top Black,United States,NYSE
RUNN,Running Oak Efficient Growth ETF,26.23,26.23,26.1159,26.1159,13756,359250.3204,0.0556,0.21335134,0.21335134,-1.63428726,0.25297505,0.33000384,1.28330425,3.71683876,3.71683876,3.71683876,1.0038718,0.64979572,Miscellaneous,Investment Trusts/Mutual Funds,,26.24378,26.50737,,,45.04032108,0.18388007,25.80344872,26.68411128,Marubozu Black,United States,NASDAQ
RATE,Global X Funds Global X Interest Rate Hedge ETF,26.2363,26.2363,26.2363,26.2363,174,4565.1162,-0.1311,-0.49720488,-0.49720488,3.2084089,-1.12568306,-2.28566108,8.70644293,3.41466299,-8.88591769,2.76654916,-0.64393973,0.49968936,Miscellaneous,Investment Trusts/Mutual Funds,,26.394935,25.703618,24.75284,25.401126,51.43261224,0.27670738,25.3118823,27.4779877,,United States,NYSE ARCA
PPI,Investment Managers Series Trust II AXS Astoria Inflation Sensitive ETF,26.2399,26.2897,26.2302,26.2488,2517,66068.2296,-0.0032,-0.01218955,-0.01218955,-0.90978414,-0.38406072,2.534375,3.26042486,6.18446602,8.24247423,3.42316785,0.9239459,0.22683777,Miscellaneous,Investment Trusts/Mutual Funds,,26.173395,26.234134,25.51881,25.737994,51.41102543,0.21128134,25.66480028,26.68198972,,United States,NYSE ARCA
IBMN,iShares iBonds Dec 2025 Term Muni Bond ETF,26.24,26.3,26.24,26.3,36292,954479.6,0.06,0.22865854,0.22865854,0.0761035,0.15232292,0.13325719,-0.07598784,-0.60468632,-0.15186029,-0.40519559,0.05529456,0.22865854,Miscellaneous,Investment Trusts/Mutual Funds,,26.2512,26.28094,26.28747,26.38066,59.11015333,0.04426565,26.21599432,26.28640568,Marubozu White,United States,NYSE ARCA
STNC,Hennessy Stance ESG ETF,26.24,26.24,26.1793,26.1793,2800,73302.04,-0.164,-0.62254919,-0.62254919,-2.11040357,-0.45893536,-1.08066034,-1.58157895,3.38641013,3.43461083,4.17341477,0.9602733,0.62644914,Miscellaneous,Investment Trusts/Mutual Funds,,26.449895,26.773436,26.503631,,40.97049668,0.18038517,25.86225101,27.03753899,"Kicking Bearish, Marubozu Black",United States,NYSE ARCA
BEP,Brookfield Renewable Partners L.P.,26.25,26.4,25.94,26.18,223800,5859084,-0.07,-0.26666667,-0.26666667,2.98977183,5.22508039,0.61491161,-11.22414378,-11.7329737,-31.91157347,2.66666667,0.6766904,1.77332305,Utilities,Electric Utilities,7562010738.679012,25.5075,27.1286,28.874,28.60825,52.72417443,0.63273747,23.98057007,27.03442993,,Bermuda,NYSE
BWMN,Bowman Consulting Group Ltd.,26.25,27.285,26.25,26.75,62117,1661629.75,0.57,2.17723453,2.17723453,-9.4141551,-2.01465201,-13.14935065,-19.54887218,-4.19054441,63.70869033,22.42562929,1.0118334,4.20952381,Industrial Services,Engineering & Construction,390622516.2051184,28.204,30.9382,30.2517,27.7013,34.76846614,1.0945192,25.65178214,30.75621786,,United States,NASDAQ
SEM,Select Medical Holdings Corporation,26.26,26.275,25.78,26.13,351708,9190130.04,0.26,1.00502513,1.00502513,-10.54433413,-2.79017857,-6.07476636,-10.48304214,1.91107644,2.55102041,3.56718193,1.805379,1.9200931,Health Services,Hospital/Nursing Management,3322257603.5879393,27.6995,29.057,29.1148,27.9407,30.62266295,0.70956117,25.37948728,30.01951272,,United States,NYSE
NVDD,Direxion Daily NVDA Bear 1X Shares,26.27,26.499,25.5,25.53,11985,305977.05,-0.0058,-0.02271321,-0.02271321,,3.36032389,3.36032389,3.36032389,3.36032389,3.36032389,3.36032389,,3.91764706,Miscellaneous,Investment Trusts/Mutual Funds,,,,,,,,,,,United States,NASDAQ
RNST,Renasant Corporation,26.28,26.28,25.77,25.86,167968,4343652.48,-0.36,-1.37299771,-1.37299771,-7.1454219,-2.34138973,-11.01169993,-12.04081633,-18.37121212,-21.32643748,-31.78580849,0.8894202,1.9790454,Finance,Regional Banks,1451699257.5926774,27.2695,28.7972,27.9502,31.39755,32.23687638,0.77004388,25.30026182,29.23873818,,United States,NASDAQ
STR,Sitio Royalties Corp.,26.29,26.34,25.3306,25.52,583274,14885152.48,-0.67,-2.55822833,-2.55822833,0.47244094,-4.1322314,6.244796,-4.24015009,15.47511312,2.57234727,-11.0181311,1.3993698,3.98490363,Miscellaneous,Investment Trusts/Mutual Funds,3981257505.930508,25.401,25.9866,25.8207,25.9213,46.79485296,0.63682007,23.4933428,27.3086572,,United States,NYSE
SNPV,Xtrackers S&P ESG Value ETF,26.2949,26.2949,26.2949,26.2949,2,52.5898,-0.0486,-0.18448574,-0.18448574,-1.17039949,-1.44598905,0.99206502,0.10354923,3.13869157,3.20305509,-0.55405538,1.0362035,0.18482672,Miscellaneous,Investment Trusts/Mutual Funds,,26.42821,26.389812,,,45.81593773,0.14159743,25.84198748,27.01443252,,United States,NYSE ARCA
LIVE,Live Ventures Incorporated,26.3,26.3,25.72,25.94,1910,49545.4,-0.68,-2.55447032,-2.55447032,-4.63235294,-8.98245614,-11.82868797,-2.84644195,-24.43926595,-7.35714286,-18.68338558,-0.382982,3.4992224,Consumer Durables,Home Furnishings,82082722.53869271,27.784,27.239326,27.334334,29.2395035,40.55130652,1.19917217,26.03925475,29.52874525,,United States,NASDAQ
ZLAB,Zai Lab Limited,26.3,27.98,25.72,25.78,642212,16556225.36,0.02,0.07763975,0.07763975,1.21711818,-5.11593669,13.51827389,-7.59856631,-19.46266792,-46.06694561,-20.77443147,1.9865342,8.78693624,Health Technology,Biotechnology,2563508767.7502,25.543,26.7936,29.07455,32.944775,48.59846682,1.5812708,22.50963158,28.57636842,,China,NASDAQ
JUNZ,TrueShares Structured Outcome (June) ETF,26.31,26.3441,26.31,26.3441,100,2634.41,0.0215,0.08167886,0.208831,-0.70146475,0.01556568,0.70374618,0.81936471,9.26627955,9.52749194,11.54719058,0.6023671,0.12960851,Miscellaneous,Investment Trusts/Mutual Funds,,26.33035,26.123722,25.445943,24.9484555,52.87254251,0.13979376,25.86170238,26.79899762,,United States,NYSE ARCA
RNSC,Small Cap US Equity Select ETF,26.31,26.31,26.19,26.19,2974,77889.06,-0.0881,-0.33526016,-0.33526016,-3.28655835,-0.07630675,-2.02020202,-2.6394052,-0.53171288,4.13518887,2.34466589,1.1262107,0.45819015,Miscellaneous,Investment Trusts/Mutual Funds,,26.609395,27.250462,26.642758,26.7303995,39.24772675,0.25414985,25.85519498,27.36359502,Marubozu Black,United States,NASDAQ
FLIY,Franklin FTSE Italy ETF,26.3131,26.3131,26.3131,26.3131,13,342.0703,-0.2092,-0.7887702,-0.7887702,-2.22576462,-0.66779917,1.28214011,1.83127644,6.74685598,35.59399767,17.31208203,1.2540375,0.79504125,Miscellaneous,Investment Trusts/Mutual Funds,,26.462525,26.800208,26.362468,25.3293405,46.34924505,0.23755879,25.82508126,27.09996874,,United States,NYSE ARCA
NDVG,Nuveen Dividend Growth ETF,26.3147,26.3147,26.3147,26.3147,25,657.8675,0.0445,0.16939346,0.16939346,-0.69512319,-0.209708,1.78468513,0.70222569,8.976196,10.56596639,6.06489319,0.8728084,0.169107,Miscellaneous,Investment Trusts/Mutual Funds,,26.1895,26.383908,25.788397,25.2360815,51.02732995,0.12516835,25.78960191,26.58939809,,United States,NYSE ARCA
MDWT,Midwest Holding Inc.,26.32,26.561,26.32,26.32,3747,98621.04,-0.01,-0.03797949,-0.03797949,-0.60385424,-0.49149338,-0.34078001,0.38138825,54.73251029,75.1164338,94.96296296,0.44255647,0.9156535,Finance,Life/Health Insurance,98559059.54880369,26.4085,26.490422,25.69107,20.405442,45.42967022,0.1852236,26.21048433,26.60651567,"Gravestone Doji, Long Upper Shadow",United States,NASDAQ
BUFB,Innovator ETFs Trust Innovator Laddered Allocation Buffer ETF,26.32,26.32,26.2001,26.28,19824,520974.72,0.0445,0.1696175,0.1696175,-0.7181688,-0.03005185,1.93948798,2.20272541,9.61418144,14.96062992,14.03775222,0.7503224,0.45763184,Miscellaneous,Investment Trusts/Mutual Funds,,26.24097,26.308024,25.718004,24.7903535,50.62972666,0.16996975,25.83059079,26.65134921,,United States,NYSE ARCA
