Ticker,Description,Open,High,Low,Price,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
CCCS,CCC Intelligent Solutions Holdings Inc.,11.91,11.95,11.7,11.81,3273919,38664983.39,-0.15,-1.2541806,2.60642919,10.37383178,8.05123513,10.9962406,9.75836431,34.35722412,31.80803571,33.59728507,0.7364078,2.22222222,Technology Services,Packaged Software,7465434477.469064,10.9345,10.8158,10.5479,9.7078,73.97051795,0.29614521,10.11395201,11.75504799,,United States,NASDAQ
FINS,Angel Oak Financial Strategies Income Term Trust,11.91,11.97,11.78,11.88,48088,571285.44,-0.05,-0.41911148,-0.33557047,0.42265427,-2.02061856,0.93457944,-1.89925681,-3.57142857,-10.87771943,-7.40452065,0.29519254,1.61290323,Miscellaneous,Investment Trusts/Mutual Funds,,11.869,11.8422,11.866693,12.3361715,49.38025245,0.13013072,11.56681463,12.17118537,,United States,NYSE
AHT/PI,Ashford Hospitality Trust Inc 7.50% Series I Cumulative Preferred Stock,11.91,11.91,11.4975,11.4975,7680,88300.8,-0.4925,-4.10758966,-6.14285714,-10.87209302,-3.46347607,-13.2918552,-25.82258065,-30.69578478,-35.38915426,-34.03614458,0.90226847,4.2835399,Finance,Real Estate Investment Trusts,95546560,12.2508,13.24215,14.658572,16.008075,35.51561451,0.55476311,11.29700697,13.20459303,Marubozu Black,United States,NYSE
ACCD,"Accolade, Inc.",11.91,11.97,11.52,11.66,392727,4579196.82,-0.27,-2.26320201,-4.66067048,-13.56560415,-11.26331811,-9.68241673,-13.17944899,-10.99236641,-4.73856209,44.30693069,2.5551789,3.90625,Technology Services,Information Technology Services,881857800.124057,12.9715,13.5792,12.95855,12.11165,29.09686636,0.53219224,11.87564828,14.06735172,,United States,NASDAQ
HRZN,Horizon Technology Finance Corporation,11.93,11.9696,11.78,11.82,174600,2063772,-0.1,-0.83892617,-2.71604938,-0.50505051,-1.08786611,-0.58873003,-1.5,3.68421053,2.07253886,1.45922747,0.5967349,1.60950764,Miscellaneous,Investment Trusts/Mutual Funds,379465630.8724832,11.9125,12.3574,12.2515,12.10505,42.5393683,0.20905722,11.65036454,12.17463546,,United States,NASDAQ
ISTR,Investar Holding Corporation,11.94,12.01,11.75,11.85,11106,131606.1,-0.15,-1.25,-2.54934211,-9.54198473,-6.31892674,-11.56716418,3.04347826,-23.17666126,-41.13263785,-45.2149792,-0.08315509,2.21276596,Finance,Regional Banks,116500100.1875,12.738,13.224,12.51825,15.6443,34.40358352,0.48084231,11.52119106,13.95480894,,United States,NASDAQ
SBGI,"Sinclair, Inc.",11.95,12.15,11.465,11.56,514884,5952059.04,-0.47,-3.90689942,-5.86319218,-8.39936609,4.99545867,-13.92405063,-12.09125475,-16.41359364,-46.38218924,-24.64146023,1.6785284,5.97470563,Consumer Services,Broadcasting,733185049.2568579,11.979,13.0883,14.2316,15.82355,44.44323959,0.81133344,9.88920432,14.06879568,,United States,NASDAQ
DBI,Designer Brands Inc.,11.95,12.3,11.83,12.21,1291587,15770277.27,0.27,2.26130653,1.32780083,16.17507136,0.08196721,19.9410609,35.81757508,39.70251716,-24.16149068,24.84662577,0.8118298,3.97295013,Commercial Services,Miscellaneous Commercial Services,709801315.178392,11.1325,10.4598,9.3789,9.4651,61.62876695,0.60927065,9.23159627,13.03340373,,United States,NYSE
ACAQ.U,Athena Consumer Acquisition Corp.,11.96,11.96,11.96,11.96,129,1542.84,1.08,9.92647059,9.92647059,8.33333333,9.92647059,8.33333333,10.94619666,11.04921077,17.94871795,11.04921077,0.05850254,9.03010033,Finance,Financial Conglomerates,109932868,11.029,10.49205,10.311553,,68.44465186,0.2370914,10.20137931,11.85662069,,United States,NYSE ARCA
IOR,"Income Opportunity Realty Investors, Inc.",11.96,11.96,11.96,11.96,190,2272.4,0.71,6.31111111,-0.08354219,-1.96721311,-0.66445183,-0.33333333,7.65076508,10.63829787,4.82033304,4.63692038,-0.47183916,5.93645485,Finance,Real Estate Investment Trusts,46894659,12.07899,11.682788,11.774462,12.3030395,50.4141289,0.48301765,11.40104316,12.75693684,,United States,NYSE ARCA
DVAL,BrandywineGLOBAL-Dynamic US Large Cap Value ETF,11.97,11.97,11.83,11.8807,1120,13306.384,-0.0393,-0.32969799,0.09014322,-0.49664992,0.17453626,0.42857143,3.58064516,6.84082734,-6.67164179,3.58064516,1.125678,1.18343195,Miscellaneous,Investment Trusts/Mutual Funds,,11.875555,11.993184,11.703988,11.77215,48.38413084,0.09574694,11.72462925,12.02648075,,United States,NASDAQ
WRBY,Warby Parker Inc.,11.97,12.33,11.9357,12.27,1543935,18944082.45,0.24,1.99501247,-1.99680511,2.16486261,0.90460526,3.89500423,5.68475452,24.06471183,-8.56929955,-11.97991392,1.6485261,3.30353477,Retail Trade,Specialty Stores,1433040075.7306733,12.097,13.1356,12.3919,12.9543,47.61666233,0.49869096,11.5186195,12.6753805,,United States,NYSE
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,11.97,11.97,11.91,11.95,18735,223883.25,-0.01,-0.08361204,-0.08361204,-2.20949264,-1.40264026,-3.00324675,-4.4,-1.64609053,-7.43609605,-6.56763096,0.56603944,0.50377834,Miscellaneous,Investment Trusts/Mutual Funds,178723000,12.084875,12.311116,12.333398,12.5836705,33.52556163,0.11447317,11.9323752,12.2373748,Hammer,United States,NYSE
WB,Weibo Corporation,11.98,12.14,11.94,11.97,678193,8117970.21,0.01,0.08361204,0.08361204,-7.20930233,-2.99837925,-5.82218725,-16.23512946,-34.94565217,-33.5,-38.9441469,0.667064,1.67504188,Technology Services,Internet Software/Services,2782559518.08078,12.7305,13.4901,14.2864,16.8291,37.6432808,0.49316525,11.52328047,13.93771953,Long Upper Shadow,China,NASDAQ
TGS,Transportadora de Gas del Sur SA TGS,11.99,12.0001,11.6,11.68,116077,1355779.36,-0.38,-3.15091211,3.36283186,-6.48518815,10.50141911,-9.17573872,-11.78247734,28.35164835,53.68421053,-2.25941423,0.4789025,3.96551724,Utilities,Gas Distributors,3337392574.62366,12.0665,12.3832,12.5014,11.5328,46.90718525,0.67522902,10.471379,13.661621,,Argentina,NYSE
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,11.99,12.04,11.945,12.03,246897,2970170.91,0.04,0.33361134,0.66945607,-1.23152709,-0.41390728,1.60472973,-1.47420147,5.89788732,0,10.26581118,0.96677434,0.79531185,Miscellaneous,Investment Trusts/Mutual Funds,1886340000,12.017,12.202,12.0399,11.7696,47.69257461,0.1200601,11.79890828,12.23509172,,United States,NYSE
XHR,"Xenia Hotels & Resorts, Inc.",11.99,12.03,11.87,11.96,664244,7944358.24,-0.01,-0.08354219,-3.00081103,1.3559322,0.33557047,7.94223827,-0.99337748,-3.07941653,-25.25,-10.47904192,1.4677722,1.34793597,Finance,Real Estate Investment Trusts,1280938886,11.7535,12.043,12.2278,12.96605,51.47239901,0.32014553,11.08359628,12.42340372,,United States,NYSE
BGT,BlackRock Floating Rate Income Trust,11.99,12.0979,11.99,12.05,49268,593679.4,0.06,0.50041701,0.66833751,0.08305648,-1.06732348,2.37892948,7.8782453,9.14855072,9.54545455,9.14855072,0.31578717,0.8999166,Miscellaneous,Investment Trusts/Mutual Funds,268101000,12.0265,11.8822,11.6006,11.4504,53.27717383,0.11989156,11.71063452,12.34236548,,United States,NYSE
RA,Brookfield Real Assets Income Fund Inc.,12,12.05,11.95,12.02,633044,7609188.88,-0.03,-0.24896266,-1.39458573,-6.89388071,-3.45381526,-26.93009119,-27.0631068,-26.52811736,-35.06212858,-25.98522167,0.27880004,0.83682008,Miscellaneous,Investment Trusts/Mutual Funds,623077000,13.7975,15.621,16.1442,16.668525,13.68117206,0.3092754,9.87863345,17.71636655,,United States,NYSE
LZM,Lifezone Metals Limited,12,12.76,11.9,12.65,18063,228496.95,1.1,9.52380952,7.20429834,-11.53846154,7.84313725,0.07911392,17.7839851,20.24714829,25,21.40115163,-0.22432193,10.16806723,Producer Manufacturing,Electrical Products,1004645331.6190476,12.916995,12.286758,11.62994,11.0143015,51.79943233,1.14635736,10.60499831,15.22899169,,United Kingdom,NYSE
RGC,Regencell Bioscience Holdings Limited,12,12.4,12,12.4,837,10378.8,-0.28,-2.20820189,-1.34850233,-24.84848485,-25.74850299,3.33333333,-47.23404255,-53.90334572,-62.98507463,-55.71428571,0.4667969,5.66666667,Health Technology,Pharmaceuticals: Major,161359542.42902207,14.501475,18.74062,23.028849,26.955509,38.52340284,1.5427823,11.14357724,17.85937276,,Hong Kong,NASDAQ
CTBB,Qwest Corporation 6.5% Notes due 2056,12.01,12.63,12.01,12.52,117072,1465741.44,0.53,4.42035029,5.21008403,0.16,5.21008403,-13.59558316,-8.2111437,-5.72289157,-42.1174295,-26.35294118,1.0686679,5.32889259,Communications,Major Telecommunications,,12.4285,13.6193,13.50765,15.4056995,44.05226276,0.33003487,11.30787027,13.54912973,,United States,NYSE
DUST,Direxion Daily Gold Miners Index Bear 2X Shares,12.01,12.42,11.97,12.33,1763301,21741501.33,0.15,1.23152709,0.90016367,-1.9872814,-7.77860883,-12.7388535,0.98280098,4.31472081,-53.5243121,-12.05420827,-2.35954,3.7593985,Miscellaneous,Investment Trusts/Mutual Funds,,12.9085,12.3352,11.71515,12.229785,43.23402159,0.53727917,11.99806549,13.81893451,Bullish Engulfing,United States,NYSE ARCA
ECBK,"ECB Bancorp, Inc.",12.02,12.02,12.02,12.02,180,2163.6,-0.02,-0.16611296,-0.5789909,-1.95758564,2.64730999,0.58577406,-8.10397554,-13.15028902,-16.2369338,-24.82801751,0.19739383,0.16638935,Finance,Regional Banks,110286495.0166113,11.9905,12.343942,12.244637,13.675684,49.00396423,0.25190067,11.47036636,12.51063364,,United States,NASDAQ
SGU,Star Group L.P.,12.03,12.47,11.8616,12.31,19047,234468.57,0.38,3.18524728,3.44537815,4.94458653,5.66523605,3.61952862,-12.38434164,-0.72580645,40.36488027,2.24252492,-0.00816092,5.12915627,Energy Minerals,Oil Refining/Marketing,438267407.52556586,11.8885,12.2666,13.0683,12.60565,56.98678229,0.45322894,11.54369426,12.23330574,,United States,NYSE
ERSX,ERShares NextGen Entrepreneurs ETF,12.045,12.045,12.045,12.045,2,24.09,-0.0777,-0.64094632,-1.2300123,-5.31776913,-2.58794986,-3.21414223,-5.62785487,-2.82371924,-0.86419753,-1.35135135,0.9923833,0.64508095,Miscellaneous,Investment Trusts/Mutual Funds,,12.42798,12.769646,12.759043,12.6271365,30.89414096,0.14334434,12.0264527,12.8295073,,United States,NYSE ARCA
SFYX,SoFi Next 500 ETF,12.0468,12.09,11.95,11.9918,17144,205587.4192,-0.063,-0.5226134,-0.72848888,-2.81935541,-0.97605285,1.36770921,0.18212197,9.01636364,6.78361532,7.74303684,1.1974553,1.17154812,Miscellaneous,Investment Trusts/Mutual Funds,,12.1468,12.348356,11.999468,11.7702735,40.88257348,0.13122643,11.87671149,12.41688851,,United States,NYSE ARCA
HNRG,Hallador Energy Company,12.05,12.6693,12.05,12.39,230547,2856477.33,0.31,2.56622517,2.73631841,15.36312849,11.72227232,20.16293279,41.27708096,49.27710843,121.25,24.02402402,0.10411613,5.13941909,Energy Minerals,Coal,410634365.74420536,11.50875,10.281,9.364,9.072625,67.12360334,0.56462617,10.51150442,12.50599558,,United States,NASDAQ
IMTX,Immatics N.V.,12.05,12.39,11.82,12.37,262519,3247360.03,0.28,2.31596361,1.47662018,4.47635135,-2.44479495,7.19237435,-1.98098257,74.47108604,19.86434109,41.85779817,0.5623219,4.82233503,Health Technology,Biotechnology,994521417.2894953,12.2115,12.0383,11.25445,9.749075,54.23455476,0.62513331,11.8340202,12.5889798,,Germany,NASDAQ
OFS,OFS Capital Corporation,12.05,12.19,11.99,12.11,92038,1114580.18,0.11,0.91666667,4.75778547,12.96641791,7.64444444,14.78672986,11.61290323,21.83098592,16.55437921,19.07571288,0.75706214,1.66805671,Finance,Investment Managers,162250724.57999998,11.0745,10.575,10.1653,10.1605175,81.04888827,0.2786647,10.23761351,11.91138649,,United States,NASDAQ
CLST,"Catalyst Bancorp, Inc.",12.06,12.1,12.06,12.1,1731,20945.1,-0.02,-0.1650165,-0.9009009,0.83333333,2.10970464,3.64292016,10,-0.81967213,-7.98479087,-4.94893951,0.56052923,0.49751244,Finance,Savings Banks,59429034.19141915,11.861,11.904294,11.22348,11.969138,54.50836083,0.36800547,11.41544866,12.30655134,,United States,NASDAQ
NAPA,"The Duckhorn Portfolio, Inc.",12.08,12.22,12.04,12.11,681928,8258148.08,-0.01,-0.08250825,2.28040541,-2.65273312,6.22807018,-4.11718131,-9.35628743,-21.31254061,-14.95786517,-27.48502994,0.21108253,1.49501661,Distribution Services,Food Distributors,1396207632.2359738,12.1105,12.4622,13.1026,14.441,48.82574447,0.28335654,11.1676856,13.0533144,,United States,NYSE
MORT,VanEck Mortgage REIT Income ETF,12.08,12.23,12.03,12.06,49279,594304.74,-0.03,-0.24813896,-0.65897858,1.00502513,1.08968986,8.55085509,2.98889838,13.23943662,-12.92418773,2.20338983,1.6877011,1.66251039,Miscellaneous,Investment Trusts/Mutual Funds,,11.838,11.9004,11.48922,11.78516,58.17898575,0.16913362,11.34820004,12.32779996,,United States,NYSE ARCA
EBMT,"Eagle Bancorp Montana, Inc.",12.1,12.23,11.9106,12.095,6427,77734.565,-0.035,-0.28854081,-0.73861305,-4.31170886,-0.28854081,-4.16006339,-12.03636364,-21.81641888,-38.16462168,-25.84304108,0.47931695,2.68164492,Finance,Regional Banks,96616457.37757625,12.47875,12.9591,12.9454,14.5641065,28.73572935,0.29016258,11.92564029,13.03185971,Doji,United States,NASDAQ
PHAT,"Phathom Pharmaceuticals, Inc.",12.1,12.11,11.04,11.08,1435865,15909384.2,-1.03,-8.50536746,-15.41984733,-23.00208478,-16.3141994,-22.67969295,-11.00401606,71.78294574,9.7029703,-3.65217391,1.1627638,9.69202899,Health Technology,Pharmaceuticals: Major,629379266.6061106,13.6695,14.2368,13.36265,11.31855,26.56283254,0.86103438,11.66846552,15.67053448,,United States,NASDAQ
MINDP,"MIND Technology, Inc. - Series A 9.00% Series A Cumulative Preferred Stock",12.1,12.35,10.97,11,24481,269291,-2,-15.38461538,-8.14042823,-11.50442478,-13.38514476,42.67185473,46.66666667,76,47.65100671,74.6031746,0.18475841,18.50501367,Industrial Services,Oilfield Services/Equipment,8133977,12.2185,9.575658,8.539013,7.800622,47.97201303,0.77871078,11.05948327,13.37751673,,United States,NASDAQ
TCPC,BlackRock TCP Capital Corp.,12.1,12.19,12.1,12.15,247720,3009798,0.05,0.41322314,0,-1.53970827,-2.40963855,0.5794702,10.6557377,24.61538462,-1.37987013,-7.46382331,0.49114442,0.74380165,Miscellaneous,Investment Trusts/Mutual Funds,701872295.3553718,12.2745,12.1278,11.40085,11.65685,46.88269498,0.17962874,11.99719331,12.55180669,,United States,NASDAQ
ISD,"PGIM High Yield Bond Fund, Inc.",12.11,12.1428,12.05,12.06,63215,762372.9,-0.04,-0.33057851,-0.41288192,-1.79153094,-1.71149144,0.3327787,-2.26904376,2.46389125,-0.65897858,1.08968986,0.60204387,0.77012448,Miscellaneous,Investment Trusts/Mutual Funds,402406000,12.199,12.2638,12.2852,12.3383,38.16745448,0.10523384,12.01182094,12.38617906,,United States,NYSE
FBIOP,"Fortress Biotech, Inc. - 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock",12.12,12.53,12.09,12.355,9418,116359.39,0.155,1.2704918,4.26160338,12.31818182,-1.94444444,53.86052304,-30.19774011,-35.38653027,-34.45623342,-30.667789,0.571134,3.63937138,Health Technology,Pharmaceuticals: Major,45915117,11.91526,14.4808,16.04135,17.5981355,46.47559302,0.9764069,10.95849565,12.87202435,,United States,NASDAQ
STHO,Star Holdings - Shares of Beneficial Interest,12.12,12.68,12.12,12.29,192864,2370298.56,0.07,0.57283142,-1.28514056,-9.7650514,-1.60128102,-5.75153374,-11.39149243,-38.55,-38.55,-38.55,0.7390694,4.62046205,Finance,Financial Conglomerates,163697290.6202946,13.0475,14.0107,14.67645,,31.88412103,0.47141376,11.94215164,14.15284836,Inverted Hammer,United States,NASDAQ
EFR,Eaton Vance Senior Floating-Rate Fund,12.14,12.23,12.115,12.2,50743,619064.6,0.09,0.74318745,0.99337748,1.49750416,1.41313383,2.00668896,7.11150132,8.63757792,6.9237511,11.0100091,0.29452348,0.99050764,Miscellaneous,Investment Trusts/Mutual Funds,,12.106995,12.036998,11.730163,11.6023565,59.67729787,0.11024319,12.00078068,12.21320932,,United States,NYSE
VEL,"Velocity Financial, Inc.",12.14,12.14,11.29,11.31,14870,168179.7,-0.67,-5.59265442,-1.39494333,-8.71670702,2.35294118,-12.79876638,1.07238606,26.79372197,-12.39349342,16,1.102403,7.52878654,Finance,Finance/Rental/Leasing,370562076.73622704,11.884,12.3414,11.2274,10.34635,42.34982481,0.63508575,10.74169706,13.02630294,,United States,NYSE
KIO,KKR Income Opportunities Fund,12.15,12.17,12.11,12.14,83754,1016773.56,0,0,0.24772915,-2.48995984,0.57995029,2.96861747,4.56503015,14.3126177,0.41356493,10.26339691,0.71424496,0.4954583,Miscellaneous,Investment Trusts/Mutual Funds,246931000,12.138,11.9802,11.6362,11.427201,54.08492126,0.12804139,11.82844548,12.44755452,,United States,NYSE
AHT/PH,Ashford Hospitality Trust Inc 7.50% Series H Cumulative Preferred Stock,12.15,12.15,11.5,11.55,3695,42677.25,-0.19,-1.61839864,-1.61839864,-7.15434084,-2.94117647,-12.16730038,-25.29107374,-29.78723404,-36.59663935,-32.49522206,0.8946371,5.65217391,Finance,Real Estate Investment Trusts,95546560,12.138645,13.321658,14.769676,16.043181,37.38562615,0.52371731,11.10518289,13.17210711,,United States,NYSE
IAS,Integral Ad Science Holding Corp.,12.16,12.528,11.99,12.38,1055702,13069590.76,0.13,1.06122449,-0.88070456,-13.24456903,-5.9984814,-10.09440813,-30.79932923,-11.19081779,67.07152497,38.16964286,1.7086484,4.48707256,Technology Services,Packaged Software,1939329002.0228572,13.41,15.8478,16.6863,14.0644,28.5593844,0.53999433,12.07758865,14.74241135,,United States,NASDAQ
MACK,"Merrimack Pharmaceuticals, Inc.",12.19,12.3,12.16,12.28,22861,280733.08,0.04,0.32679739,0.32679739,0.57330057,0.12229923,2.67558528,-1.0475423,2.24812656,195.90361446,7.71929825,4.9592404,1.15131579,Health Technology,Pharmaceuticals: Major,175861304.124183,12.2525,12.0856,12.27585,12.01955,52.72046192,0.22453038,12.08222082,12.42277918,,United States,NASDAQ
ROSEU,Rose Hill Acquisition Corporation,12.2,12.2,11.74,11.74,225,2641.5,-1.129,-8.77302044,-2.16666667,4.35462796,-2.16666667,2.26480836,2.89219982,14.31353457,15.89338598,12.88461538,,9.61669506,Miscellaneous,Miscellaneous,,11.57596,10.813584,10.488913,10.294045,51.99134678,1.03657981,10.08273365,13.06918635,Marubozu Black,United States,NASDAQ
MAQC,Maquia Capital Acquisition Corporation,12.2,12.2,11.9,11.9,2150,25585,0.25,2.14592275,-4.8,2.14592275,1.27659574,3.20901995,11.42217769,12.0527307,15.42192047,14.31316042,0.06140791,4.62184874,Finance,Financial Conglomerates,73482127.16738197,11.69151,11.276132,10.985039,10.678226,54.90564465,0.36885207,11.14654387,12.23647613,Marubozu Black,United States,NASDAQ
HDSN,"Hudson Technologies, Inc.",12.21,12.3,12.02,12.1,298169,3607844.9,-0.08,-0.65681445,-2.0242915,0.33167496,-0.1650165,24.48559671,30.38793103,54.14012739,50.68493151,18.39530333,0.9374324,2.32945092,Distribution Services,Wholesale Distributors,549280535.1559935,12.028,10.5986,9.77565,9.70915,58.27007236,0.49158842,11.40389744,12.65210256,,United States,NASDAQ
METCB,"Ramaco Resources, Inc.",12.22,12.35,11.58,12.06,53673,647296.38,0.27,2.29007634,2.98889838,11.25461255,19.94032819,9.14027149,30.66088841,-12.22707424,-12.22707424,-12.22707424,0.6883276,6.64939551,Energy Minerals,Coal,505458599.29770994,11.18125,12.1287,,,55.85516565,0.91129859,9.68769761,12.67480239,,United States,NASDAQ
GFI,Gold Fields Limited,12.24,12.275,12.07,12.22,3057703,37365130.66000001,-0.09,-0.73111292,-0.6504065,-3.24623911,-0.81168831,6.35335074,-15.25658807,-0.40749796,65.13513514,15.93927894,1.9445852,1.98840099,Non-Energy Minerals,Precious Metals,10833730661.9214,12.4155,13.4024,14.2481,12.9743,40.81407722,0.40117253,11.86969875,12.96130125,,South Africa,NYSE
WMPN,William Penn Bancorporation,12.24,12.24,12.08,12.12,6041,73216.92,-0.26,-2.10016155,-2.88461538,-1.62337662,-2.49396621,1.42259414,22.17741935,6.5026362,5.57491289,0.83194676,0.18948337,2.48344371,Finance,Savings Banks,134985331.0759289,12.241,11.552802,10.694601,11.1293005,51.26188112,0.2938668,11.84847484,12.63352516,,United States,NASDAQ
OM,"Outset Medical, Inc.",12.24,12.45,11.89,12.39,678870,8411199.3,0.14,1.14285714,0.64987815,-8.96399706,-9.49598247,-9.5620438,-42.34527687,-41.66666667,-29.80169972,-53.12145289,2.0345812,4.7098402,Health Technology,Medical Specialties,616900710.4971428,13.33,16.0495,18.57305,20.93855,31.22367863,0.70909101,12.13755713,14.52244287,,United States,NASDAQ
KT,KT Corporation,12.25,12.29,12.17,12.26,696676,8541247.76,-0.04,-0.32520325,-0.72874494,-2.23285486,4.25170068,0.82236842,2.59414226,5.1457976,-3.15955766,-8.98292502,0.6470187,1.06820049,Communications,Major Telecommunications,6149712443.457183,12.2975,12.0656,11.856,12.3541,52.31093448,0.18368224,11.73936471,12.85563529,,South Korea,NYSE
PUBM,"PubMatic, Inc.",12.25,12.36,11.97,12.21,327971,4004525.91,-0.06,-0.48899756,-2.55387071,-12.15827338,-5.34883721,1.58069884,-35.36262573,-7.77945619,-27.49406176,-6.79389313,1.5305012,3.25814536,Technology Services,Internet Software/Services,633506396.4547678,13.09325,15.5192,16.12035,15.1417,34.11373493,0.56312101,11.8317498,14.3547502,,United States,NASDAQ
BAND,Bandwidth Inc.,12.25,12.35,12.06,12.32,161365,1988016.8,0,0,-1.98886237,-14.26583159,-6.52503794,-5.23076923,-8.05970149,-20.15554115,-16.19047619,-47.79661017,2.5832505,2.40464345,Technology Services,Packaged Software,315328575,13.59375,13.9997,13.14935,16.494575,35.72455114,0.6367026,12.14137651,15.04612349,,United States,NASDAQ
HIPS,GraniteShares HIPS US High Income ETF,12.25,12.25,12.16,12.195,14575,177742.125,-0.0042,-0.03442849,0.42657619,0.41169205,0.57731959,2.04167015,2.73799495,6.32083697,-3.86283011,1.54038301,0.6892519,0.74013158,Miscellaneous,Investment Trusts/Mutual Funds,,12.08349,12.120158,11.868302,12.0760555,56.83069374,0.11713604,11.9234416,12.2435384,,United States,NYSE ARCA
KTEC,KraneShares Hang Seng TECH Index ETF,12.26,12.26,12.16,12.21,2320,28327.2,-0.11,-0.89285714,-1.81651509,-5.48145625,-2.16346154,0.32867707,-0.08183306,-5.93220339,6.35888502,-8.26446281,0.90351254,1.31578947,Miscellaneous,Investment Trusts/Mutual Funds,,12.63751,12.934426,12.446248,12.810282,40.4572753,0.26458691,12.00464395,13.27037605,,United States,NYSE ARCA
ITOS,"iTeos Therapeutics, Inc.",12.26,12.73,12.245,12.51,212896,2663328.96,0.28,2.28945217,1.54220779,3.68835475,-2.18921032,7.75193798,-12.21052632,-5.22727273,-37.13567839,-36.36826043,0.75550276,4.08329931,Health Technology,Biotechnology,447631772.5560098,12.55475,12.9463,13.66575,15.629425,49.12552198,0.67389414,11.62624865,13.48325135,,United States,NASDAQ
CTDD,Qwest Corporation 6.75% Notes due 2057,12.27,13.01,12.2,12.86,266293,3424527.98,0.61,4.97959184,5.06535948,-3.30827068,1.10062893,-14.55149502,-5.92538405,-4.02985075,-41.65154265,-27.30356133,1.1086752,6.63934426,Communications,Major Telecommunications,,13.0115,14.1214,14.0506,15.978243,40.96458598,0.42601698,11.92414955,14.09885045,,United States,NYSE
ROSE,Rose Hill Acquisition Corporation,12.27,12.34,11.97,12.05,69063,832209.15,-0.19,-1.55228758,0.83682008,3.25621251,0.33305579,3.43347639,3.70051635,16.31274131,18.95360316,14.76190476,,3.09106099,Miscellaneous,Miscellaneous,,11.902755,11.705894,11.310186,10.7871525,55.8107135,0.54353706,11.55263011,12.25287989,,United States,NASDAQ
NRT,North European Oil Royality Trust,12.28,12.52,11.95,11.98,79925,957501.5,-0.23,-1.88370188,3.3649698,5.3649956,9.70695971,-2.83860503,-9.24242424,12.48826291,-20.66225166,-5.66929134,0.9132585,4.76987448,Miscellaneous,Investment Trusts/Mutual Funds,112217103,11.407,13.0254,13.2525,13.318575,51.17817996,0.52130267,10.56771221,12.24628779,,United States,NYSE
MBC,"MasterBrand, Inc.",12.31,12.39,12.16,12.35,607559,7503353.65,0.04,0.32493907,2.66001663,-3.59094457,1.2295082,-0.16168149,2.91666667,57.32484076,-11.78571429,65.99462366,1.7920375,1.89144737,Consumer Durables,Home Furnishings,1576884050.7636068,12.407,12.39,11.3993,,50.65189657,0.37679574,11.68939008,13.12460992,,United States,NYSE
SSYS,"Stratasys, Ltd.",12.34,12.88,12.34,12.52,1286865,16111549.8,0.17,1.37651822,1.04923325,-14.82993197,-3.69230769,-12.14035088,-27.58820127,-12.99513551,-19.69211033,4.59482038,1.5281353,4.37601297,Electronic Technology,Computer Peripherals,865457443.9676114,13.662,16.1642,16.0724,14.98505,29.35158997,0.60279464,11.88836419,15.43563581,Inverted Hammer,United States,NASDAQ
BANC,"Banc of California, Inc.",12.34,12.4,12.11,12.15,624734,7590518.1,-0.11,-0.89722675,-4.70588235,-3.03272147,-3.87658228,-0.65412919,0.82987552,-5.95975232,-28.73900293,-24.15730337,0.9583136,2.39471511,Finance,Regional Banks,697819560.0489396,12.4255,12.926384,12.161592,13.768196,42.41235198,0.42793669,11.85613281,12.99486719,,United States,NYSE
F,Ford Motor Company,12.34,12.65,12.31,12.56,40810371,512578259.7600001,0.22,1.7828201,-0.39651071,3.54492993,2.69828291,7.07587383,-11.79775281,7.8111588,-13.37931034,6.2605753,1.7657598,2.76198213,Consumer Durables,Motor Vehicles,50267954297.33549,12.18,12.86,12.928,12.70935,54.07955342,0.29599469,11.64300838,12.71699162,,United States,NYSE
OOTO,Direxion Daily Travel & Vacation Bull 2X Shares,12.36,12.36,12.19,12.2921,6217,76419.9857,-0.2152,-1.72059517,-3.31230532,-6.12561287,-4.56444099,-2.52101507,-7.92434457,5.51158798,19.92292683,20.51078431,2.715967,2.60295324,Miscellaneous,Investment Trusts/Mutual Funds,,12.824405,13.771386,13.252428,12.7535855,36.94506158,0.37327654,12.28722835,13.36158165,,United States,NYSE ARCA
TWI,"Titan International, Inc. (DE)",12.36,12.5,12.255,12.31,314114,3866743.34,-0.11,-0.88566828,-1.52,-2.22398729,5.93803787,3.61952862,6.85763889,14.93930906,-4.05300078,-20.16861219,0.99150616,1.99918401,Producer Manufacturing,Auto Parts: OEM,772169765.4661837,12.142,12.1046,11.4497,12.512,53.40619283,0.38527752,11.37176367,12.91223633,,United States,NYSE
TFSL,TFS Financial Corporation,12.36,12.45,12.14,12.16,311831,3791864.96,-0.2,-1.61812298,-3.64500792,-10.65393093,-6.89127106,-13.39031339,-3.56859635,-4.32730134,-10.78503302,-15.90594744,0.70684177,2.55354201,Finance,Savings Banks,3408801780.2459545,13.249,13.7108,12.8812,13.300675,24.64502523,0.26466481,12.2683492,14.2296508,,United States,NASDAQ
