Ticker,Description,Open,High,Low,Price,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
ASLE,AerSale Corporation,15.35,15.62,15.245,15.32,266379,4080926.28,-0.02,-0.1303781,0.45901639,3.44361918,-4.0701315,21.39461173,2.13333333,-3.40479193,-24.38302073,-5.78105781,1.1058053,2.45982289,Distribution Services,Wholesale Distributors,786357226.9856584,15.111,14.3034,14.8602,16.041925,56.07303089,0.60452767,13.66019471,16.56180529,,United States,NASDAQ
FIF,First Trust Energy Infrastructure Fund,15.35,15.4799,15.305,15.41,25609,394634.69,0.09,0.58746736,0.45632334,0.85078534,2.25613802,0.45632334,7.98878767,16.56580938,0.65316786,7.08825573,0.92312145,1.1427638,Miscellaneous,Investment Trusts/Mutual Funds,,15.2225,15.272202,14.818274,14.741992,58.02960489,0.24588265,14.89048343,15.55451657,,United States,NYSE
LITP,Sprott Lithium Miners ETF,15.35,15.43,15.02,15.02,9765,146670.3,-0.375,-2.4358558,-4.81622307,-5.1144691,-3.09677419,-3.22164948,-20.23621127,-0.26560425,-26.87439143,-26.87439143,1.8728268,2.72969374,Miscellaneous,Investment Trusts/Mutual Funds,,15.672575,16.88107,17.60604,,34.56077363,0.3067593,15.13733103,16.20781897,,United States,NASDAQ
LYTS,LSI Industries Inc.,15.36,15.6287,15.2,15.27,128394,1960576.38,-0.09,-0.5859375,4.08997955,-3.04761905,1.59680639,-4.62211118,21.77033493,15.24528302,97.79792746,23.34410339,0.25141677,2.82039474,Producer Manufacturing,Building Products,440174703.0800782,15.3325,13.9279,13.1378,13.2071,57.03569461,0.5280069,14.56780725,16.09719275,,United States,NASDAQ
ACOR,"Acorda Therapeutics, Inc.",15.36,15.99,15.36,15.61,26467,413149.87,-0.19,-1.20253165,1.69381107,25.83635631,12.30215827,-3.70141888,22.43137255,41.90909091,129.55882353,0.360036,1.8398219,4.1015625,Health Technology,Pharmaceuticals: Major,19389149.38481012,13.997765,15.221014,13.930743,14.2051615,56.21913603,1.16853247,11.03782527,16.95770473,,United States,NASDAQ
PAA,"Plains All American Pipeline, L.P.",15.4,15.68,15.4,15.61,3572223,55762401.03,0.17,1.10103627,3.03630363,2.36065574,4.13609073,1.56148341,16.05947955,37.0500439,31.17647059,32.62531861,0.6454234,1.81818182,Industrial Services,Oil & Gas Pipelines,10942492513.518782,15.145,15.0056,14.1975,13.31335,65.1389061,0.22743883,14.64258583,15.64741417,,United States,NASDAQ
BMBL,Bumble Inc.,15.4,15.52,14.82,14.83,999659,14824942.97,-0.45,-2.94502618,-4.93589744,-11.62097735,-7.0802005,-9.62827544,-14.0787949,-22.15223097,-35.60573165,-31.02325581,2.0843294,4.72334683,Technology Services,Packaged Software,2788614835.257854,15.9355,17.1968,17.1244,19.414075,33.01718866,0.58727071,14.87069063,17.00030937,,United States,NASDAQ
SD,"SandRidge Energy, Inc.",15.41,15.6885,15.37,15.42,255170,3934721.4,-0.08,-0.51612903,-2.28136882,-3.56472795,-8.6492891,-4.4017359,10.6169297,13.1327953,-10.66048667,-7.44297719,0.93684846,2.07221861,Energy Minerals,Oil & Gas Production,570010890.0580645,15.9945,16.154,15.4175,15.54445,39.6586512,0.44507784,15.18156765,16.80743235,Long Upper Shadow,United States,NYSE
SSBI,Summit State Bank,15.41,15.45,15.19,15.19,8961,136117.59,-0.53,-3.37150127,-3.86075949,-3.92156863,-4.34508816,-11.94202899,-5.76923077,11.28205128,-1.09389243,-3.55555556,0.62513715,3.48913759,Finance,Regional Banks,101416947.17302798,15.743,16.35501,15.794689,15.5781475,39.04631691,0.48855212,15.30367779,16.18232221,,United States,NASDAQ
BZ,KANZHUN LIMITED - American Depository Shares,15.42,15.55,14.95,14.99,2617547,39237029.53,-0.43,-2.78858625,-0.85978836,1.28378378,0.80699395,3.37931034,-1.12137203,-20.60381356,-29.12529551,-28.61904762,0.9259372,4.01337793,Technology Services,Internet Software/Services,6402140764.396409,14.9405,15.8612,15.995,18.32895,46.69301711,0.64903783,14.30541024,15.57558976,,China,NASDAQ
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,15.44,15.5,14.99,15.01,622578,9344895.78,-0.39,-2.53246753,-4.93983534,-4.57724094,0.06666667,-3.16129032,-7.05882353,-16.23883929,-14.22857143,-17.02598121,2.130224,3.40226818,Consumer Non-Durables,Apparel/Footwear,1544608889.262987,15.501,16.3924,17.029,18.1417,39.45789029,0.47063408,14.82359613,16.17840387,,Canada,NYSE
SHYF,"The Shyft Group, Inc.",15.45,15.71,14.86,14.9,514606,7667629.4,-0.5,-3.24675325,-3.68455074,-4.9744898,0.6076975,0,-33.12387792,-32.79206134,-33.12387792,-40.56641404,1.386897,5.72005384,Producer Manufacturing,Trucks/Construction/Farm Machinery,520920229.3896103,15.515,16.5901,20.00675,23.177875,40.21804347,0.57675361,14.71513751,16.31486249,,United States,NASDAQ
SEA,US Global Sea to Sky Cargo ETF,15.46,15.46,15.4104,15.4104,2056,31683.7824,0.171,1.12209142,1.7658324,2.736,3.56242818,2.2587923,8.60042283,4.05401756,-0.86587327,11.91204131,0.923916,1.4315008,Miscellaneous,Investment Trusts/Mutual Funds,,15.037275,15.251418,14.919198,14.9403475,61.67760262,0.14813623,14.70315374,15.37139626,Marubozu Black,United States,NYSE ARCA
TDS/PU,"Telephone and Data Systems, Inc. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock",15.47,15.82,15.4409,15.78,31506,497164.68,0.23,1.47909968,1.9379845,-9.31034483,0.50955414,-3.36803429,16.54357459,8.97790055,-24.35282838,4.50331126,0.9464272,2.45516777,Communications,Wireless Telecommunications,1884429589,16.02536,15.74261,14.580605,15.8800365,48.07428372,0.51350995,15.07448953,16.97623047,,United States,NYSE
EGRX,"Eagle Pharmaceuticals, Inc.",15.47,15.5,15.09,15.21,74969,1140278.49,-0.15,-0.9765625,-6.16903146,-10.26548673,-6.80147059,-13.08571429,-22.63479145,-40.6323185,-45.92961251,-47.87525703,1.501768,2.71703115,Health Technology,Pharmaceuticals: Major,197531823.40429693,16.643,18.1476,19.66625,24.737925,35.38250197,0.82210928,15.16779018,18.11820982,,United States,NASDAQ
FAN,First Trust Global Wind Energy ETF,15.49,15.62,15.41,15.44,14472,223447.68,0.0368,0.2389114,-0.38709677,-2.40202276,1.37885752,-1.53061224,-13.06306306,-8.96226415,-9.49589683,-11.213341,1.0193644,1.40687865,Miscellaneous,Investment Trusts/Mutual Funds,,15.609915,16.311328,16.954327,17.320419,41.75958029,0.20166009,14.88085954,16.33897046,,United States,NYSE ARCA
FGFPP,"FG Financial Group, Inc. - 8.00% Cumulative Series A Preferred Stock",15.5,17,15.43,16.9881,7895,134121.0495,2.4781,17.07856651,17.15931034,13.25324498,14.3979798,2.03063063,21.34270469,6.175625,-17.73317191,-15.90049505,0.47911823,16.13739469,Finance,Property/Casualty Insurance,14940423,15.43462,15.753454,15.11291,17.0404645,62.34668796,0.74846638,14.13599799,16.73324201,,United States,NASDAQ
KRP,Kimbell Royalty Partners,15.5,15.55,15.25,15.25,359932,5488963,-0.15,-0.97402597,-1.80296201,-0.6514658,-2.18088518,-1.29449838,2.14333557,8.46372688,-13.74434389,-8.35336538,0.556375,1.96721311,Miscellaneous,Investment Trusts/Mutual Funds,2855143060.6331167,15.36,15.1554,15.1589,15.51965,48.85378036,0.32525659,14.92881558,15.79118442,,United States,NYSE
PSEC/PA,Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock,15.5099,15.6399,15.5,15.555,6024,93703.32,0.045,0.2901354,0.35483871,-2.23130107,-1.23809524,1.93315858,3.7,3.7,-13.96570796,1.79973822,1.004475,0.90258065,Finance,Investment Managers,2506563842,15.62235,15.905358,15.628536,15.9288335,47.62027505,0.32342776,15.12971413,16.11498587,,United States,NYSE
ESSA,"ESSA Bancorp, Inc.",15.51,15.58,15.35,15.41,12975,199944.75,0.05,0.32552083,-0.06485084,-3.14267756,2.93921176,-7.33613951,-2.22081218,0.39087948,-25.01216545,-25.66328992,0.34318808,1.49837134,Finance,Savings Banks,160282566.24088544,15.67825,16.1301,15.466,17.220075,45.01575923,0.54578163,14.52821837,16.82828163,,United States,NASDAQ
BBN,BlackRock Taxable Municipal Bond Trust,15.51,15.605,15.48,15.56,225602,3510367.12,0.08,0.51679587,-0.25641026,-2.9320025,-0.44785669,-1.20634921,-5.6969697,-11.18721461,-10.00578369,-8.63182619,0.6253289,0.80749354,Miscellaneous,Investment Trusts/Mutual Funds,915743000,15.729,16.0038,16.4734,17.072,40.51745039,0.14684572,15.45800923,15.99999077,,United States,NYSE
FID,First Trust S&P International Dividend Aristocrats ETF,15.5187,15.56,15.44,15.4791,3267,50570.2197,-0.0209,-0.13483871,-0.32775274,0.70982433,1.23675605,3.60843373,-0.51992288,1.23675605,2.44275314,-0.00581395,0.7202366,0.77720207,Miscellaneous,Investment Trusts/Mutual Funds,,15.301955,15.418782,15.554641,15.662508,56.84944614,0.13303905,14.96483473,15.63907527,,United States,NASDAQ
LTH,"Life Time Group Holdings, Inc.",15.52,15.9,15.41,15.69,552751,8672663.19,0.3,1.94931774,4.46071904,-8.77906977,-3.08832613,-6.44007156,-16.00642398,5.94193113,32.62890955,28.18627451,2.5771852,3.30953926,Consumer Services,Other Consumer Services,3076863270.6803117,16.3555,17.685,18.7852,17.5255,39.71497736,0.5793283,15.13903833,17.57196167,,United States,NYSE
BSCV,Invesco BulletShares 2031 Corporate Bond ETF,15.525,15.558,15.48,15.48,200146,3098260.08,-0.01,-0.06455778,-0.7055805,-1.83893469,-0.7055805,0.06464124,-2.87972897,-5.08890251,-2.04453557,-2.70392578,0.30836117,0.50387597,Miscellaneous,Investment Trusts/Mutual Funds,,15.618405,15.737116,15.866569,15.9985955,36.98816829,0.07089028,15.466078,15.770732,,United States,NASDAQ
HAUS,Tidal ETF Trust Residential REIT ETF,15.54,15.61,15.46,15.46,2752,42545.92,0.0923,0.60061037,-0.7893217,-1.96202772,-0.00064683,0.12953368,-2.27498277,10.11396011,-9.85422741,2.99731514,0.9414289,1.56727038,Miscellaneous,Investment Trusts/Mutual Funds,,15.54804,15.90741,15.881091,15.7348955,44.83961379,0.16926668,15.24648761,15.84959239,,United States,NYSE ARCA
CBAY,CymaBay Therapeutics Inc.,15.54,15.74,14.605,14.64,2812154,41169934.56,-0.77,-4.99675535,-11.38014528,6.47272727,-14.38596491,22.61306533,73.87173397,65.42372881,284.2519685,131.64556962,1.1963162,7.77131119,Health Technology,Biotechnology,1620665810.258274,14.996,13.2812,11.38105,9.489575,50.15195631,0.97354797,12.20199642,17.79000358,,United States,NASDAQ
HTLD,"Heartland Express, Inc.",15.54,15.665,15.455,15.53,245984,3820131.52,0.09,0.58290155,-1.2086514,2.9158383,0.38784745,0.25823112,-2.99812617,2.17105263,7.47404844,0.19354839,0.8593848,1.45583953,Transportation,Trucking,1227296274.3601034,15.284,15.5647,15.62275,15.843525,52.13667587,0.34245102,14.61771478,15.95028522,Doji,United States,NASDAQ
SZK,ProShares UltraShort Consumer Staples,15.5401,15.5401,15.515,15.52,1076,16699.52,-0.2397,-1.52096804,-0.87627417,1.55074266,-1.14649682,1.83727034,7.66562608,2.59122158,14.53874539,-7.67125732,-1.635512,1.57718337,Miscellaneous,Investment Trusts/Mutual Funds,,15.55387,14.875532,14.670227,14.8097835,53.50611593,0.20054656,15.09391663,16.01382337,,United States,NYSE ARCA
GOF,Guggenheim Strategic Opportunities Fund,15.55,15.58,15.45,15.51,501056,7771378.56,-0.05,-0.32133676,-0.89456869,-1.33587786,-2.32997481,-1.46124524,-0.70422535,-1.21019108,-4.37731196,1.24020888,0.5135729,0.84142395,Miscellaneous,Investment Trusts/Mutual Funds,1745290000,15.7985,15.8924,15.8738,16.1044,36.06049362,0.14550779,15.51549647,16.08150353,,United States,NYSE
SLRC,SLR Investment Corp.,15.56,15.64,15.44,15.5,140931,2184430.5,-0.02,-0.12886598,0,1.90664037,1.57273919,2.85335103,8.46745976,7.0441989,5.08474576,10.71428571,1.1378199,1.29533679,Finance,Investment Managers,846687946,15.2495,15.1059,14.64405,14.74485,61.37523155,0.17225482,14.85012674,15.64887326,,United States,NASDAQ
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust,15.56,15.73,15.56,15.69,47423,744066.87,0.13,0.83547558,0.83547558,1.35658915,0.64143682,3.22368421,-3.20789636,-5.87882424,-4.21245421,-5.13905683,0.55098546,1.09254499,Miscellaneous,Investment Trusts/Mutual Funds,337540000,15.3005,15.7387,16.069901,16.4687755,58.17213812,0.21410683,14.81262809,15.78837191,,United States,NYSE
ACVA,ACV Auctions Inc.,15.57,15.7,15.17,15.2,384511,5844567.2,-0.3,-1.93548387,-2.56410256,-9.57763236,-5.64866543,-2.12491951,-13.92978482,18.56474259,82.03592814,81.81818182,1.6448197,3.49373764,Retail Trade,Internet Retail,2443518093.212903,16.0595,16.3893,16.47815,13.567475,37.61984616,0.5902905,14.9558429,17.1631571,,United States,NASDAQ
BEPH,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,15.57,15.57,15.3214,15.48,5270,81579.6,-0.01,-0.06455778,-0.76923077,0,-1.77664975,3.82293763,1.17647059,3.06258322,-8.02139037,10.25641026,0.9710812,1.62256713,Finance,Real Estate Development,,15.253115,15.444886,15.514923,15.643158,52.7526854,0.29613979,14.54598259,15.96024741,,Canada,NYSE
ESP,Espey Mfg. & Electronics Corp.,15.575,15.7,15.575,15.625,4217,65890.625,0.3949,2.59289171,1.00193924,-7.08917061,-3.25077399,2.32481991,-12.21910112,-19.66580977,5.93220339,10.27751115,0.5082768,3.01701445,Electronic Technology,Electronic Components,42228641.80143269,16.11708,16.105506,17.21383,17.364186,44.84609324,0.53013236,14.79467189,17.43948811,Bullish Harami,United States,NYSE ARCA
EQH/PC,"Equitable Holdings, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series C",15.58,15.7,15.42,15.51,98550,1528510.5,0.01,0.06451613,0.84525358,0.06451613,0.32341527,-2.20680958,-6.34057971,-7.73349197,-10.55363322,-12.61971831,0.6888062,1.81582361,Finance,Life/Health Insurance,10100974536,15.5,16.0964,16.269234,17.295538,41.73106059,0.23016482,15.22929721,15.77070279,,United States,NYSE
FHN/PF,"First Horizon Corporation Depositary Shares, each representing 1/4000th Interest in a Share of Non-Cumulative Perpetual Preferred Stock, Series F",15.58,15.63,15.43,15.43,17516,270271.88,-0.22,-1.4057508,-1.71974522,0.52117264,-0.643915,2.9346035,1.51315789,-9.23529412,-25.13343037,-23.53815659,1.0067292,1.42579391,Finance,Regional Banks,6285396423,15.499225,15.667966,15.466583,17.8780415,47.34394407,0.38489074,14.99899943,15.99945057,,United States,NYSE
SPR,"Spirit Aerosystems Holdings, Inc.",15.58,15.71,14.92,14.94,2979337,44511294.78,-0.54,-3.48837209,-11.22994652,-29.9249531,-14.62857143,-30.25210084,-44.21209858,-50.18339446,-40.33546326,-50.13351135,2.047742,5.29490617,Electronic Technology,Aerospace & Defense,1573022878.3837206,19.175,23.284,25.5091,28.86275,21.60422499,1.10188455,14.24261518,24.10738482,,United States,NYSE
DCOMP,"Dime Community Bancshares, Inc. - Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",15.59,15.8,15.44,15.44,21348,329613.12,-0.1601,-1.02627547,-1.34185304,-3.07595731,-3.80062305,-4.98461538,-3.19749216,-5.85365854,-26.89393939,-16.22354856,0.87705374,2.33160622,Finance,Regional Banks,766055180,15.78,16.371658,15.757857,17.463778,36.97795214,0.38488768,15.47921436,16.08078564,,United States,NASDAQ
HQI,"HireQuest, Inc.",15.61,16.38,15.5001,15.72,55652,874849.44,-0.61,-3.73545622,-6.48423557,-17.35015773,-8.7637841,-18.96907216,-44.07684098,-24.784689,11.41034727,-1.99501247,0.5251486,5.67673757,Commercial Services,Personnel Services,218507993.261482,17.89875,21.1689,22.82635,21.653525,27.95821016,0.9821908,15.57248717,20.22501283,Long Upper Shadow,United States,NASDAQ
JPT,Nuveen Preferred and Income Fund,15.61,15.9,15.55,15.76,24535,386671.6,0.08,0.51020408,0.38216561,-1.62297129,0.1270648,-1.56152405,-2.17256363,0.57434588,-16.03622802,-11.70868347,0.62054104,2.25080386,Miscellaneous,Investment Trusts/Mutual Funds,107349000,15.834,16.035284,15.93722,16.8929045,44.85880475,0.18108597,15.5904923,16.0775077,,United States,NYSE
MATV,"Mativ Holdings, Inc.",15.62,15.825,15.45,15.46,262077,4051710.42,-0.06,-0.38659794,0.12953368,-5.73170732,3.41137124,-8.68281158,-0.25806452,-23.46534653,-39.84435798,-26.27563186,0.6270375,2.42718447,Process Industries,Chemicals: Specialty,845779102.5270618,15.885,16.3164,16.3095,19.70035,40.64618714,0.49231107,14.73519132,17.03480868,,United States,NYSE
BYOB,SoFi Be Your Own Boss ETF,15.62,15.62,15.62,15.62,465,7263.3,0.0212,0.13590789,-2.13032581,-4.98783455,-3.52069179,2.695595,-3.87692308,4.34201737,5.11440108,17.09145427,1.9142271,0.13572343,Miscellaneous,Investment Trusts/Mutual Funds,,16.041065,16.675924,16.194257,15.5191505,37.69131454,0.20708299,15.3025542,16.7795758,,United States,NASDAQ
SPOK,"Spok Holdings, Inc.",15.62,15.9738,15.06,15.08,304606,4593458.48,-0.41,-2.64686895,2.72479564,5.8988764,4,15.20244461,10.7195301,52.01612903,109.44444444,82.78787879,0.274609,6.06772908,Communications,Wireless Telecommunications,301115830.7527437,14.4335,13.451,13.0831,11.251875,60.24270397,0.56681676,13.55372105,15.31327895,,United States,NASDAQ
SWKH,SWK Holdings Corporation,15.6221,16.06,15.6221,15.86,5650,89609,0.14,0.89058524,1.8625562,0.6984127,-0.34558593,-0.50188206,-8.05797101,-12.32725263,-5.20023909,-11.83991106,0.3717241,2.80308025,Finance,Finance/Rental/Leasing,198892071.7201018,15.76025,15.9522,16.53495,17.48595,50.96430951,0.34994891,15.42710626,16.09339374,Bullish Engulfing,United States,NASDAQ
ICLN,iShares Global Clean Energy ETF,15.63,15.74,15.505,15.52,1782308,27661420.16,0.03,0.19367334,-0.83067093,-3.48258706,-0.51282051,-2.75689223,-14.72527473,-17.27078891,-28.83998166,-22.36118059,1.0989823,1.6123831,Miscellaneous,Investment Trusts/Mutual Funds,,15.7935,16.8974,17.6817,18.78025,37.91508552,0.26349187,15.16819128,16.41880872,,United States,NASDAQ
BNKU,MicroSectors U.S. Big Banks Index 3X Leveraged ETNs,15.63,15.9092,14.96,15.03,753672,11327690.16,-0.44,-2.84421461,-4.45009536,-1.95694716,-5.76802508,-4.6319797,-2.90697674,8.01293568,-45.00548847,-41.99150907,3.3595345,6.34491979,Miscellaneous,Investment Trusts/Mutual Funds,,15.1835,17.2178,16.0091,20.2471385,43.54359663,0.86299243,14.17055824,16.19644176,,United States,NYSE ARCA
AKR,Acadia Realty Trust,15.64,15.75,15.35,15.36,566604,8703037.44,-0.14,-0.90322581,-4.05996252,3.15648086,0.65530799,5.34979424,8.55123675,20.84972463,0.65530799,4.48979592,1.2395376,2.60586319,Finance,Real Estate Investment Trusts,1477232944,15.0885,15.2704,14.4744,14.3833,53.04501532,0.346316,14.16580232,16.01119768,,United States,NYSE
DHCNL,Diversified Healthcare Trust - 6.25% Senior Notes Due 2046,15.64,15.73,15.552,15.7,11893,186720.1,-0.02,-0.12722646,-0.31746032,-5.93169563,-0.63291139,2.28013029,15.27165932,18.51740017,22.75215012,36.04852686,0.95673436,1.14454733,Finance,Real Estate Investment Trusts,553907398,15.86956,15.171624,14.175163,13.51368,53.50239158,0.36199006,15.3759169,16.3632031,,United States,NASDAQ
XSHD,Invesco S&P SmallCap High Dividend Low Volatility ETF,15.65,15.66,15.45,15.45,28444,439459.8,-0.07,-0.45103093,-1.4039566,-3.13297429,-0.80256822,-1.15163148,-1.96576099,-1.08834827,-15.89548176,-11.58798283,1.1853957,1.3592233,Miscellaneous,Investment Trusts/Mutual Funds,,15.64555,16.002566,15.856465,16.776417,40.85257821,0.17182715,15.23878489,16.05231511,,United States,NYSE ARCA
GHM,Graham Corporation,15.65,15.945,15.43,15.83,18975,300374.25,0.34,2.19496449,2.06318504,-1.0625,-2.88343558,-2.46457178,23.09486781,21.67563413,66.45636172,64.72424558,0.65002054,3.33765392,Producer Manufacturing,Industrial Machinery,169427220.73854098,16.062,15.2424,13.79175,12.858525,50.48533986,0.62126071,15.34924198,16.77475802,,United States,NYSE
REFI,"Chicago Atlantic Real Estate Finance, Inc.",15.67,15.82,15.6,15.61,89839,1402386.79,0.04,0.2569043,2.49507551,3.24074074,4.41471572,3.65205843,-2.680798,19.70858896,2.62984878,3.30906684,0.72940546,1.6025641,Finance,Real Estate Investment Trusts,282990850,15.0225,15.0937,14.97415,14.842975,60.62697956,0.36594687,14.2430162,15.8019838,,United States,NASDAQ
MGRD,"Affiliated Managers Group, Inc. 4.200% Junior Subordinated Notes due 2061",15.67,15.755,15.4228,15.47,6630,102566.1,-0.17,-1.08695652,-1.27632419,-4.44718962,-0.06459948,1.59318071,-6.0145808,3.47826087,-9.10693302,3.40909091,0.91635644,2.15395389,Finance,Investment Managers,4732386700,15.6495,16.018306,16.209013,16.4274295,42.74723635,0.22414468,15.2842891,16.0147109,,United States,NYSE
VXZ,iPath Series B S&P 500 VIX Mid-Term Futures ETN,15.67,15.96,15.58,15.95,14959,238596.05,0.18,1.14140774,0.37759597,-2.86236297,0.18844221,-9.47786606,-15.33970276,-34.55067706,-43.48000184,-37.7925117,-0.93112725,2.43902439,Miscellaneous,Investment Trusts/Mutual Funds,,16.389755,16.859732,18.652868,21.0481635,38.49213735,0.3298997,15.22191384,17.55759616,Bullish Engulfing,United States,NYSE ARCA
PKE,Park Aerospace Corp.,15.67,15.67,15.28,15.28,100675,1538314,-0.37,-2.36421725,-1.73633441,12.1056493,5.52486188,9.84902948,6.11111111,24.53137734,37.65765766,14.20029895,0.9095363,2.55235602,Electronic Technology,Aerospace & Defense,309423227.8389776,14.161,14.2812,13.8244,13.69585,66.74138011,0.36509167,12.53905179,15.78294821,Marubozu Black,United States,NYSE
WDNA,WisdomTree BioRevolution Fund,15.6788,15.6788,15.6788,15.6788,51,799.6188,-0.0701,-0.44511045,-2.19089208,-5.71978352,-3.69287469,-3.35985799,-10.81202537,-5.02129309,-11.81777278,-9.94371051,1.0433238,0.44710054,Miscellaneous,Investment Trusts/Mutual Funds,,16.326035,17.11701,17.267707,17.4288035,28.12190649,0.14723854,15.76357703,16.88849297,,United States,NYSE ARCA
MCI,Barings Corporate Investors,15.68,15.9999,15.6008,15.81,80169,1267471.89,0.28,1.80296201,1.73745174,5.96514745,0.06329114,7.18644068,8.21355236,13.17108089,18.16143498,12.60683761,0.25488427,3.01202502,Finance,Investment Managers,,15.245,15.27302,14.798782,14.4083335,61.63613747,0.3647136,14.42554896,16.06445104,,United States,NYSE
AMUB,"ETRACS Alerian MLP Index ETN Series B due July 18, 2042",15.68,15.68,15.55,15.55,2312,35951.6,0.0883,0.57108856,2.11854946,3.1529649,2.50494397,2.09910507,9.12280702,17.53590325,14.7601476,15.01564361,0.69861406,1.40385852,Miscellaneous,Investment Trusts/Mutual Funds,,15.16301,15.033294,14.603343,14.3604635,66.82270615,0.109528,14.84477893,15.48124107,Marubozu Black,United States,NYSE ARCA
AFYA,Afya Limited,15.69,16.19,15.69,15.99,99119,1584912.81,0.4,2.56574727,1.97704082,6.10484406,-4.99108734,8.18673884,15.45126354,42.89544236,14.29592566,0.69269521,0.68921113,3.82409178,Consumer Services,Other Consumer Services,1498628063.2899296,15.6185,15.4592,14.0404,13.6876,54.69292621,0.57429636,14.26862186,16.96837814,,Brazil,NASDAQ
MAXI,Simplify Bitcoin Strategy PLUS Income ETF,15.7,15.75,15.7,15.71,1503,23612.13,0.06,0.38338658,3.28731098,4.45478723,4.31606906,3.9021164,-13.58635864,-8.34305718,25.52936476,50.38817572,-0.07891593,0.63694268,Miscellaneous,Investment Trusts/Mutual Funds,,15.159275,16.330936,16.562298,15.3749895,52.3458026,0.37570022,14.35974942,15.95880058,"Inverted Hammer, Long Upper Shadow",United States,NASDAQ
PCG/PG,Pacific Gas & Electric Co. 4.80% 1st Preferred Stock,15.7043,15.7043,15.7043,15.7043,685,10757.4455,-0.0357,-0.22681067,0.02738854,-3,0.02738854,-1.90943161,-3.35815385,-6.79940653,-12.99556787,-4.18364857,0.22741503,0.22732627,Utilities,Electric Utilities,88486998,15.939445,16.102746,16.371476,17.970107,44.89580263,0.21191306,15.36745063,16.51143937,,United States,NYSE ARCA
IPDP,Listed Funds Trust Dividend Performers ETF,15.71,15.7537,15.7,15.7537,649,10224.1513,-0.0246,-0.15591033,0.10739159,-2.09741971,0.08703939,1.05003207,1.69188463,8.12422787,14.95778574,19.80091103,1.8753344,0.49872611,Miscellaneous,Investment Trusts/Mutual Funds,,15.85255,15.954706,15.46017,14.840212,44.67361793,0.1141288,15.53120294,16.17389706,,United States,NYSE ARCA
KAR,"OPENLANE, Inc.",15.71,15.7675,15.44,15.44,332964,5140964.16,-0.16,-1.02564103,-0.77120823,-1.08904548,-0.38709677,2.04890945,0.25974026,25.52845528,17.7726926,16.6163142,1.1774229,2.12111399,Commercial Services,Miscellaneous Commercial Services,1689983384.8102562,15.5635,15.4622,15.2638,14.4586,49.2328914,0.33996375,15.23418101,15.89281899,,United States,NYSE
PCB,PCB Bancorp,15.726,15.985,15.6,15.68,10836,169908.48,0.06,0.38412292,-1.50753769,-2.30529595,-3.62630608,-2.91021672,4.53333333,13.70558376,-17.86275537,-11.21177803,0.54958487,2.46794872,Finance,Regional Banks,224907486.3815621,15.9935,16.0639,15.34535,16.053425,44.94219748,0.39273449,15.54422169,16.44277831,,United States,NASDAQ
CDLX,"Cardlytics, Inc. Common Stock",15.73,16.7513,15.15,15.515,678643,10529146.145,-0.255,-1.61699429,-18.98172324,-6.8727491,-13.46904629,21.87745483,141.66666667,425.93220339,31.93027211,170.76788831,4.3731217,10.56963696,Technology Services,Internet Software/Services,585291176.4911224,16.47825,13.4799,9.77365,7.5708,49.00918227,1.42738452,12.98104358,19.97545642,,United States,NASDAQ
RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc.",15.73,15.73,15.29,15.29,41660,636981.4,-0.36,-2.30031949,-4.61634435,-4.37773609,-3.78201498,-2.30031949,-2.85895807,-4.31789737,-4.79452055,-6.76829268,0.3333149,2.87769784,Finance,Financial Conglomerates,99761500,15.83898,16.08077,16.160584,16.5810855,32.13522987,0.29166523,15.41148793,16.26647207,Marubozu Black,United States,NYSE
IMGN,"ImmunoGen, Inc.",15.73,15.735,14.595,14.635,3909195,57211068.825,-1.035,-6.60497766,-6.90203562,-7.60732323,-8.81619938,-6.485623,-22.89251844,295.54054054,184.17475728,194.4668008,0.42365804,7.81089414,Health Technology,Biotechnology,3643286975.6091256,15.71175,16.5848,15.9983,10.18735,35.31845862,0.66260966,15.06304918,16.36045082,,United States,NASDAQ
